X,Y,Z
518.236,630.447,144.710
518.236,627.794,144.640
518.236,627.524,144.631
518.236,626.171,144.624
518.236,621.984,144.603
518.236,619.678,144.584
518.236,618.693,144.540
518.236,612.604,144.511
518.236,612.048,144.517
518.236,611.215,144.542
518.236,610.499,144.563
518.236,610.141,144.563
518.236,607.947,144.512
518.236,605.832,144.474
518.236,605.678,144.473
518.236,605.215,144.467
518.236,600.678,144.389
518.236,599.004,144.307
518.236,596.668,144.274
518.236,595.678,144.236
518.236,594.689,144.200
518.236,586.368,144.325
518.236,585.210,144.347
518.236,584.826,144.354
518.236,584.038,144.387
518.236,581.447,144.379
518.236,579.653,144.766
518.236,578.678,144.981
518.236,577.910,145.165
518.236,577.215,145.327
518.236,576.141,145.580
518.236,575.604,145.714
518.236,574.987,145.862
518.236,574.369,146.033
518.236,571.832,146.735
518.236,571.524,146.809
518.236,569.832,147.249
518.236,569.678,147.285
518.236,569.215,147.393
518.236,568.678,147.513
518.236,567.947,147.689
518.236,567.410,147.804
518.236,566.678,147.975
518.236,565.215,148.346
518.236,564.857,148.432
518.236,564.410,148.547
518.236,563.678,148.730
518.236,562.215,149.103
518.236,561.678,149.253
518.236,561.141,149.412
518.236,560.678,149.551
518.236,559.741,149.753
518.236,559.459,149.765
529.773,669.678,144.970
532.773,673.678,144.280
531.773,669.678,144.600
533.773,670.678,143.750
533.773,674.678,143.780
534.773,672.678,143.140
534.773,669.678,143.050
525.773,672.678,144.700
524.773,669.678,144.890
527.773,674.678,144.650
526.773,671.678,144.770
526.773,669.678,144.870
534.773,627.678,142.500
533.773,623.678,142.940
534.773,626.678,142.390
533.773,622.678,143.010
533.773,618.678,142.830
534.773,605.678,142.800
534.773,607.678,142.560
534.773,603.678,143.060
533.773,604.678,142.960
534.773,601.678,143.310
534.773,666.678,142.900
533.773,620.678,142.950
534.773,621.678,142.260
534.773,619.678,142.130
531.773,631.678,144.070
531.773,638.678,144.160
530.773,628.678,144.370
529.773,622.678,144.820
529.773,620.678,144.680
530.773,616.678,144.180
529.463,619.809,144.824
532.773,614.678,143.100
530.773,606.678,144.040
529.799,601.220,144.477
530.773,601.678,143.940
530.773,660.678,144.940
530.773,666.678,144.840
533.773,650.678,143.220
533.773,656.678,143.460
533.773,658.678,143.400
533.773,647.678,143.260
531.773,641.678,144.080
532.773,632.678,143.510
532.773,636.678,143.680
531.773,629.678,143.910
532.773,630.678,143.570
530.773,626.678,144.560
531.773,627.678,144.030
530.773,622.678,144.420
531.773,615.678,143.690
531.773,617.678,143.880
530.773,618.678,144.270
531.773,610.678,143.670
533.773,611.678,142.600
533.773,613.678,142.550
531.773,608.678,143.580
531.773,603.678,143.510
531.773,604.678,143.500
529.830,601.234,144.461
531.402,602.452,143.841
530.773,668.678,144.890
531.773,662.678,144.650
533.773,652.678,143.090
534.773,653.678,142.530
534.773,655.678,142.760
532.773,660.678,143.980
531.773,645.678,144.430
532.773,644.678,143.960
532.773,642.678,143.880
533.773,639.678,143.310
532.773,634.678,143.610
534.773,638.678,142.990
532.773,628.678,143.500
531.773,625.678,144.160
531.773,623.678,144.000
530.773,620.678,144.370
532.773,616.678,143.270
533.773,614.678,142.530
532.773,606.678,143.060
532.773,605.678,143.090
531.773,661.678,144.660
532.773,663.678,144.010
532.773,667.678,144.030
534.773,649.678,142.670
534.773,651.678,142.530
534.773,657.678,142.840
533.773,660.678,143.340
534.773,645.678,142.780
533.773,641.678,143.220
533.773,630.678,143.040
533.773,633.678,143.070
533.773,636.678,143.280
533.773,629.678,142.950
532.773,626.678,143.650
533.773,627.678,143.110
531.773,621.678,144.060
532.773,617.678,143.390
531.773,619.678,143.970
532.773,610.678,143.120
534.773,613.678,142.110
533.773,607.678,142.700
532.773,602.678,143.260
532.773,603.678,143.200
532.774,604.862,143.048
532.773,668.678,144.110
533.773,662.678,143.410
532.773,665.678,143.940
534.773,659.678,142.720
533.773,642.678,143.360
534.773,640.678,142.760
534.773,631.678,142.480
534.773,632.678,142.520
532.773,624.678,143.560
533.773,625.678,142.960
532.773,621.678,143.660
534.773,616.678,142.100
533.937,609.244,142.418
534.773,610.678,142.280
534.773,606.678,142.680
533.773,608.678,142.620
532.820,604.865,142.985
534.773,663.678,142.880
533.773,665.678,143.380
534.773,668.678,142.980
522.773,670.678,144.940
520.773,669.678,145.100
519.773,668.678,145.070
520.773,666.678,145.140
521.773,661.678,145.320
520.773,658.678,145.340
521.773,655.678,145.170
521.773,653.678,145.080
522.773,651.678,145.140
522.773,647.678,145.140
522.773,641.678,145.000
523.504,606.502,144.758
521.773,669.678,145.100
521.773,667.678,145.160
522.773,666.678,145.080
522.773,662.678,145.220
524.773,632.678,144.920
525.773,626.678,144.890
524.773,620.678,144.830
524.773,616.678,144.800
524.773,612.678,144.760
523.773,608.678,144.710
523.773,604.678,144.670
523.773,649.678,145.190
524.773,641.678,145.020
527.359,636.665,145.092
526.773,630.678,144.980
525.436,624.806,144.897
525.773,615.678,144.910
524.773,601.678,144.790
523.773,668.678,145.010
523.773,659.678,145.240
524.773,657.678,145.140
530.773,656.678,144.910
525.773,643.678,145.070
529.796,635.163,144.859
529.773,631.678,144.850
528.773,628.678,145.060
526.773,625.678,144.980
527.773,622.678,145.060
526.773,619.678,144.920
529.773,612.678,144.490
526.773,610.678,144.910
525.773,608.678,144.860
528.773,605.678,144.690
528.773,602.678,144.680
525.773,667.678,144.950
524.773,660.678,145.140
531.773,655.678,144.500
529.998,646.549,144.910
527.773,642.678,145.020
529.773,640.678,144.910
528.773,636.678,145.100
527.773,620.678,144.970
529.773,617.678,144.510
529.238,611.755,144.906
530.773,614.678,144.110
529.032,604.487,144.785
528.773,665.678,145.010
526.773,660.678,145.050
525.773,659.678,145.070
528.773,658.678,145.120
530.773,648.678,144.770
532.773,656.678,144.050
529.773,643.678,145.050
530.773,634.678,144.590
529.773,635.678,144.940
530.773,630.678,144.490
529.773,627.678,144.800
529.773,624.678,144.910
528.773,621.678,144.980
528.773,619.678,144.800
530.773,611.678,144.160
531.773,613.678,143.670
528.773,609.678,144.750
529.773,607.678,144.520
530.773,604.678,143.970
529.773,603.678,144.370
528.773,667.678,145.000
529.773,658.678,145.080
532.773,653.678,143.790
533.773,654.678,143.240
531.773,657.678,144.580
530.773,646.678,144.870
530.773,644.678,144.800
530.773,642.678,144.680
530.773,639.678,144.590
520.773,670.678,145.010
518.773,670.678,144.880
518.773,668.678,144.940
519.773,667.678,145.080
518.773,666.678,144.970
519.773,665.678,145.090
520.773,664.678,145.170
518.773,661.678,145.110
519.773,660.678,145.240
518.773,658.678,145.180
519.773,657.678,145.250
518.773,654.678,144.990
518.773,652.678,144.940
520.773,648.678,145.030
519.773,644.678,144.950
518.773,642.678,144.840
520.773,637.678,144.880
518.773,636.678,144.770
521.773,633.678,144.820
522.773,632.678,144.870
521.773,628.678,144.790
520.773,626.678,144.690
519.773,619.678,144.630
520.773,617.678,144.570
522.773,615.678,144.680
518.773,610.678,144.590
520.773,606.678,144.550
522.773,605.678,144.600
531.773,574.678,145.200
532.773,577.678,144.550
529.773,568.678,146.720
531.773,571.678,145.830
529.773,564.678,147.040
531.773,566.678,146.310
532.773,563.678,146.020
534.773,571.678,144.850
533.773,570.678,145.270
532.773,600.678,143.390
531.773,597.678,143.760
530.773,569.678,146.390
531.773,570.678,145.990
532.773,573.678,145.150
530.773,565.678,146.700
534.773,574.678,144.600
531.773,568.678,146.180
533.773,599.678,143.490
534.773,597.678,143.840
533.773,572.678,145.030
533.773,573.678,144.900
527.773,595.678,144.300
529.773,580.678,144.370
528.299,594.054,144.040
523.773,577.678,145.140
528.773,578.678,144.710
526.773,572.678,146.410
524.773,575.678,145.730
525.773,570.678,146.870
524.773,569.678,147.170
524.773,564.678,148.360
531.773,559.678,146.400
529.773,560.678,147.340
526.773,560.678,148.400
528.773,600.678,144.630
528.607,598.882,144.615
528.773,597.678,144.360
528.773,579.678,144.520
532.070,582.640,144.457
525.773,576.678,145.400
527.773,577.678,145.010
527.773,573.678,146.100
526.773,575.678,145.650
525.773,565.678,148.030
524.773,561.678,148.950
525.773,563.678,148.430
530.773,560.678,146.980
528.773,561.678,147.640
527.773,561.678,148.000
532.773,560.678,145.960
529.633,595.504,143.962
530.773,579.678,144.440
532.027,581.756,144.461
529.773,577.678,144.850
527.773,570.678,146.710
527.773,574.678,145.840
526.773,569.678,147.030
525.773,568.678,147.340
526.773,567.678,147.450
526.773,564.678,147.970
525.773,562.678,148.620
529.773,562.678,147.260
534.773,567.678,145.030
529.491,600.348,144.462
529.773,598.678,144.200
530.019,596.108,143.989
533.264,581.710,144.465
533.307,582.577,144.465
528.773,576.678,145.190
529.773,570.678,146.460
529.773,574.678,145.580
528.773,566.678,147.180
527.773,563.678,147.750
531.773,561.678,146.600
533.773,564.678,145.480
532.773,562.678,146.050
534.773,569.678,144.970
531.692,600.564,143.436
531.773,600.678,143.570
530.773,597.678,143.920
530.045,596.100,143.892
531.773,578.678,144.500
527.773,568.678,147.100
530.773,573.678,145.640
528.773,564.678,147.310
529.773,563.678,147.130
531.773,563.678,146.510
533.773,566.678,145.460
533.773,568.678,145.390
531.138,598.460,143.663
534.773,578.678,144.430
525.962,584.848,144.399
523.773,580.678,144.470
525.230,596.518,144.640
525.446,592.804,144.176
525.773,579.678,144.620
524.773,598.678,144.630
525.773,595.678,144.420
526.327,584.936,144.412
523.773,578.678,144.890
527.773,579.678,144.560
523.773,572.678,146.510
523.773,559.678,149.510
528.773,559.678,147.610
525.773,600.678,144.850
526.773,598.678,144.720
527.327,597.400,144.644
526.884,593.215,144.118
524.773,577.678,145.130
526.773,578.678,144.810
524.773,573.678,146.290
523.773,567.678,147.720
523.773,565.678,148.190
523.773,561.678,149.050
530.773,559.678,146.850
519.773,578.678,144.950
518.773,576.678,145.440
520.773,576.678,145.380
520.773,572.678,146.490
520.773,570.678,146.970
520.773,569.678,147.200
518.773,568.678,147.500
518.773,567.678,147.740
519.773,566.678,147.970
518.773,564.678,148.480
519.773,563.678,148.730
518.773,561.678,149.240
520.773,560.678,149.500
523.259,599.950,144.590
521.773,579.678,144.690
522.773,575.678,145.680
521.773,571.678,146.720
521.773,569.678,147.190
521.773,568.678,147.450
520.773,565.678,148.220
520.773,562.678,148.970
522.773,579.678,144.680
521.773,576.678,145.380
522.773,570.678,146.920
521.773,561.678,149.220
522.773,576.678,145.390
522.773,571.678,146.720
522.773,568.678,147.460
522.773,600.678,144.540
521.773,597.678,144.360
520.773,595.678,144.270
521.773,593.678,144.210
519.773,580.678,144.510
557.023,671.428,130.810
557.023,673.928,130.790
557.023,674.428,130.800
557.023,669.428,130.810
557.023,670.428,130.810
557.023,668.928,130.800
557.023,669.928,130.820
551.773,670.678,135.700
554.773,671.678,135.530
555.773,673.678,135.140
552.773,669.678,135.750
554.773,670.678,135.550
557.023,672.428,130.790
556.773,671.678,134.960
557.023,672.928,130.800
555.773,669.678,135.250
557.023,670.928,130.820
557.023,671.928,130.800
557.023,673.428,130.790
557.023,674.928,130.790
548.773,669.678,136.120
549.773,671.678,135.830
549.773,673.678,135.880
549.766,670.378,135.701
549.904,671.872,135.685
550.773,672.678,135.690
550.093,670.937,135.703
550.046,672.847,135.736
550.160,670.926,135.751
551.773,669.678,135.690
544.773,669.678,138.420
545.773,672.678,138.020
545.773,674.678,138.240
545.773,670.678,137.880
547.773,672.678,136.820
546.773,673.678,137.520
547.773,674.678,137.000
547.773,670.678,136.720
548.773,672.678,136.260
549.773,674.678,135.930
541.773,671.678,139.840
541.773,673.678,139.900
542.773,669.678,139.400
542.773,671.678,139.450
543.773,672.678,139.070
543.773,674.678,139.250
543.773,670.678,138.980
544.773,671.678,138.500
536.773,672.678,142.030
536.773,669.678,142.010
536.773,670.678,142.000
537.773,671.678,141.510
536.773,673.678,142.070
538.773,672.678,141.090
537.773,669.678,141.520
538.773,670.678,141.030
539.773,671.678,140.610
538.773,674.678,141.150
540.773,672.678,140.240
539.773,673.678,140.680
539.773,669.678,140.600
540.773,670.678,140.190
535.773,671.678,142.560
535.773,673.678,142.610
562.023,650.928,130.980
562.023,655.928,131.180
561.773,639.678,134.880
562.523,642.928,130.980
562.023,637.428,130.820
559.773,627.678,135.730
560.773,629.678,135.640
559.523,614.983,135.644
561.773,630.678,135.350
560.773,626.678,135.650
557.023,667.428,130.800
557.023,668.428,130.800
560.523,646.428,130.830
561.523,648.428,130.910
562.023,645.428,130.990
558.773,626.678,135.700
561.773,634.678,135.120
557.023,667.928,130.800
562.523,649.428,131.030
562.523,647.928,130.960
561.773,610.678,136.310
554.773,664.678,135.650
558.591,647.896,136.133
558.773,649.678,135.330
557.773,651.678,135.580
559.523,651.928,130.810
558.773,655.678,135.150
557.013,658.631,135.829
556.773,660.678,135.510
555.773,661.678,135.700
559.773,641.678,135.340
558.773,645.678,135.480
558.773,638.678,135.690
558.773,639.678,135.680
553.773,625.678,137.030
554.773,627.678,136.320
556.773,632.678,135.750
556.773,635.678,135.720
555.773,616.678,136.980
556.773,619.678,135.960
555.773,621.678,136.550
555.773,624.678,136.300
556.773,611.678,137.510
557.773,612.678,136.920
557.773,615.678,136.350
558.773,609.678,137.720
559.773,620.678,135.710
561.773,623.678,135.530
562.773,614.678,135.740
560.773,616.678,135.660
559.773,609.678,137.400
554.773,667.678,135.540
554.773,662.678,135.760
555.773,666.678,135.290
558.661,647.928,136.177
561.523,653.928,131.000
559.023,654.928,130.800
558.523,657.928,130.800
557.773,659.678,135.240
558.773,644.678,135.500
559.773,640.678,135.390
560.773,642.678,135.000
557.773,636.678,135.730
554.773,626.678,136.420
556.773,628.678,135.700
556.773,629.678,135.730
557.773,630.678,135.700
558.773,633.678,135.750
556.773,617.678,136.240
557.773,618.678,135.730
556.773,622.678,136.150
556.773,623.678,136.100
558.773,613.678,136.300
562.773,625.678,135.220
559.773,622.678,135.730
558.773,619.678,135.650
562.158,612.248,135.715
559.773,611.678,136.650
556.773,663.678,135.280
556.773,664.678,135.170
558.630,647.892,136.135
558.678,647.928,136.163
559.773,650.678,134.970
561.523,651.928,130.890
560.523,655.928,130.870
558.023,660.928,130.800
557.773,662.678,135.080
559.773,644.678,135.200
560.773,640.678,135.100
560.773,637.678,135.190
560.773,639.678,135.130
557.145,627.994,135.696
559.773,635.678,135.560
557.773,620.678,135.800
557.773,621.678,135.860
556.773,624.678,136.000
559.172,614.859,135.670
562.773,627.678,135.140
558.773,623.678,135.690
561.773,625.678,135.480
559.773,615.678,135.690
561.773,612.678,135.960
558.855,616.957,135.680
562.198,612.355,135.772
561.842,612.302,135.769
561.145,612.416,135.691
556.773,667.678,134.990
556.773,668.678,134.980
557.023,666.928,130.800
559.773,646.678,135.140
559.773,648.678,135.050
560.023,649.428,130.830
562.523,653.928,131.170
561.523,654.928,131.070
561.523,656.928,131.030
562.523,659.428,130.900
561.023,644.928,130.900
560.773,645.678,134.900
557.773,625.678,135.740
557.773,627.678,135.650
560.773,632.678,135.540
560.773,634.678,135.400
558.773,616.678,135.860
557.773,622.678,135.860
560.269,613.036,135.671
559.149,615.194,135.662
559.751,613.737,135.681
562.523,632.428,130.830
